2.957100000000000000e+04,1.584000000000000000e+03,1.843000000000000000e+03,2.288000000000000000e+03
2.958100000000000000e+04,1.583000000000000000e+03,1.845000000000000000e+03,2.288000000000000000e+03
2.959100000000000000e+04,1.585000000000000000e+03,1.842000000000000000e+03,2.291000000000000000e+03
2.960100000000000000e+04,1.581000000000000000e+03,1.841000000000000000e+03,2.291000000000000000e+03
2.961100000000000000e+04,1.586000000000000000e+03,1.841000000000000000e+03,2.293000000000000000e+03
2.962100000000000000e+04,1.583000000000000000e+03,1.841000000000000000e+03,2.288000000000000000e+03
2.963100000000000000e+04,1.577000000000000000e+03,1.839000000000000000e+03,2.288000000000000000e+03
2.964100000000000000e+04,1.577000000000000000e+03,1.840000000000000000e+03,2.282000000000000000e+03
2.965100000000000000e+04,1.578000000000000000e+03,1.837000000000000000e+03,2.295000000000000000e+03
2.966100000000000000e+04,1.579000000000000000e+03,1.839000000000000000e+03,2.297000000000000000e+03
2.967100000000000000e+04,1.584000000000000000e+03,1.840000000000000000e+03,2.301000000000000000e+03
2.968100000000000000e+04,1.584000000000000000e+03,1.840000000000000000e+03,2.293000000000000000e+03
2.969100000000000000e+04,1.569000000000000000e+03,1.848000000000000000e+03,2.283000000000000000e+03
2.970100000000000000e+04,1.575000000000000000e+03,1.851000000000000000e+03,2.288000000000000000e+03
2.971100000000000000e+04,1.567000000000000000e+03,1.846000000000000000e+03,2.284000000000000000e+03
2.972100000000000000e+04,1.572000000000000000e+03,1.850000000000000000e+03,2.281000000000000000e+03
2.973100000000000000e+04,1.581000000000000000e+03,1.844000000000000000e+03,2.285000000000000000e+03
2.974100000000000000e+04,1.574000000000000000e+03,1.835000000000000000e+03,2.288000000000000000e+03
2.975100000000000000e+04,1.584000000000000000e+03,1.837000000000000000e+03,2.302000000000000000e+03
2.976100000000000000e+04,1.575000000000000000e+03,1.837000000000000000e+03,2.299000000000000000e+03
2.977100000000000000e+04,1.577000000000000000e+03,1.825000000000000000e+03,2.303000000000000000e+03
2.978100000000000000e+04,1.569000000000000000e+03,1.841000000000000000e+03,2.293000000000000000e+03
2.979100000000000000e+04,1.578000000000000000e+03,1.842000000000000000e+03,2.293000000000000000e+03
2.980100000000000000e+04,1.580000000000000000e+03,1.847000000000000000e+03,2.287000000000000000e+03
2.981100000000000000e+04,1.582000000000000000e+03,1.847000000000000000e+03,2.286000000000000000e+03
2.982100000000000000e+04,1.584000000000000000e+03,1.851000000000000000e+03,2.283000000000000000e+03
2.983100000000000000e+04,1.584000000000000000e+03,1.850000000000000000e+03,2.287000000000000000e+03
2.984100000000000000e+04,1.582000000000000000e+03,1.844000000000000000e+03,2.295000000000000000e+03
2.985100000000000000e+04,1.579000000000000000e+03,1.836000000000000000e+03,2.287000000000000000e+03
2.986100000000000000e+04,1.575000000000000000e+03,1.834000000000000000e+03,2.288000000000000000e+03
2.987100000000000000e+04,1.576000000000000000e+03,1.835000000000000000e+03,2.281000000000000000e+03
2.988100000000000000e+04,1.581000000000000000e+03,1.843000000000000000e+03,2.288000000000000000e+03
2.989100000000000000e+04,1.584000000000000000e+03,1.855000000000000000e+03,2.290000000000000000e+03
2.990100000000000000e+04,1.584000000000000000e+03,1.849000000000000000e+03,2.287000000000000000e+03
2.991100000000000000e+04,1.584000000000000000e+03,1.847000000000000000e+03,2.290000000000000000e+03
2.992100000000000000e+04,1.581000000000000000e+03,1.841000000000000000e+03,2.275000000000000000e+03
2.993100000000000000e+04,1.581000000000000000e+03,1.841000000000000000e+03,2.279000000000000000e+03
2.994100000000000000e+04,1.578000000000000000e+03,1.842000000000000000e+03,2.285000000000000000e+03
2.995100000000000000e+04,1.578000000000000000e+03,1.843000000000000000e+03,2.267000000000000000e+03
2.996100000000000000e+04,1.585000000000000000e+03,1.855000000000000000e+03,2.271000000000000000e+03
2.997100000000000000e+04,1.585000000000000000e+03,1.840000000000000000e+03,2.279000000000000000e+03
2.998100000000000000e+04,1.591000000000000000e+03,1.853000000000000000e+03,2.271000000000000000e+03
2.999100000000000000e+04,1.593000000000000000e+03,1.835000000000000000e+03,2.261000000000000000e+03
3.000100000000000000e+04,1.595000000000000000e+03,1.842000000000000000e+03,2.256000000000000000e+03
3.001100000000000000e+04,1.598000000000000000e+03,1.837000000000000000e+03,2.245000000000000000e+03
3.002100000000000000e+04,1.601000000000000000e+03,1.839000000000000000e+03,2.237000000000000000e+03
3.003100000000000000e+04,1.613000000000000000e+03,1.837000000000000000e+03,2.229000000000000000e+03
3.004100000000000000e+04,1.616000000000000000e+03,1.826000000000000000e+03,2.222000000000000000e+03
3.005100000000000000e+04,1.629000000000000000e+03,1.825000000000000000e+03,2.209000000000000000e+03
3.006100000000000000e+04,1.641000000000000000e+03,1.824000000000000000e+03,2.199000000000000000e+03
3.007100000000000000e+04,1.662000000000000000e+03,1.815000000000000000e+03,2.186000000000000000e+03
3.008100000000000000e+04,1.675000000000000000e+03,1.809000000000000000e+03,2.176000000000000000e+03
3.009100000000000000e+04,1.691000000000000000e+03,1.791000000000000000e+03,2.159000000000000000e+03
3.010100000000000000e+04,1.712000000000000000e+03,1.781000000000000000e+03,2.143000000000000000e+03
3.011100000000000000e+04,1.728000000000000000e+03,1.761000000000000000e+03,2.118000000000000000e+03
3.012100000000000000e+04,1.757000000000000000e+03,1.758000000000000000e+03,2.101000000000000000e+03
3.013100000000000000e+04,1.775000000000000000e+03,1.757000000000000000e+03,2.083000000000000000e+03
3.014100000000000000e+04,1.787000000000000000e+03,1.769000000000000000e+03,2.079000000000000000e+03
3.015100000000000000e+04,1.798000000000000000e+03,1.745000000000000000e+03,2.073000000000000000e+03
3.016100000000000000e+04,1.805000000000000000e+03,1.734000000000000000e+03,2.085000000000000000e+03
3.017100000000000000e+04,1.811000000000000000e+03,1.719000000000000000e+03,2.071000000000000000e+03
3.018100000000000000e+04,1.815000000000000000e+03,1.709000000000000000e+03,2.082000000000000000e+03
3.019100000000000000e+04,1.823000000000000000e+03,1.699000000000000000e+03,2.077000000000000000e+03
3.020100000000000000e+04,1.823000000000000000e+03,1.669000000000000000e+03,2.081000000000000000e+03
3.021100000000000000e+04,1.840000000000000000e+03,1.650000000000000000e+03,2.091000000000000000e+03
3.022100000000000000e+04,1.856000000000000000e+03,1.641000000000000000e+03,2.100000000000000000e+03
3.023100000000000000e+04,1.870000000000000000e+03,1.628000000000000000e+03,2.101000000000000000e+03
3.024100000000000000e+04,1.884000000000000000e+03,1.605000000000000000e+03,2.112000000000000000e+03
3.025100000000000000e+04,1.903000000000000000e+03,1.586000000000000000e+03,2.116000000000000000e+03
3.026100000000000000e+04,1.904000000000000000e+03,1.567000000000000000e+03,2.131000000000000000e+03
3.027100000000000000e+04,1.914000000000000000e+03,1.535000000000000000e+03,2.145000000000000000e+03
3.028100000000000000e+04,1.917000000000000000e+03,1.521000000000000000e+03,2.154000000000000000e+03
3.029100000000000000e+04,1.934000000000000000e+03,1.504000000000000000e+03,2.170000000000000000e+03
3.030100000000000000e+04,1.966000000000000000e+03,1.497000000000000000e+03,2.177000000000000000e+03
3.031100000000000000e+04,1.979000000000000000e+03,1.477000000000000000e+03,2.188000000000000000e+03
3.032100000000000000e+04,1.991000000000000000e+03,1.469000000000000000e+03,2.203000000000000000e+03
3.033100000000000000e+04,2.009000000000000000e+03,1.422000000000000000e+03,2.223000000000000000e+03
3.034100000000000000e+04,2.019000000000000000e+03,1.391000000000000000e+03,2.255000000000000000e+03
3.035100000000000000e+04,2.032000000000000000e+03,1.363000000000000000e+03,2.282000000000000000e+03
3.036100000000000000e+04,2.064000000000000000e+03,1.355000000000000000e+03,2.307000000000000000e+03
3.037100000000000000e+04,2.096000000000000000e+03,1.344000000000000000e+03,2.324000000000000000e+03
3.038100000000000000e+04,2.134000000000000000e+03,1.347000000000000000e+03,2.353000000000000000e+03
3.039100000000000000e+04,2.160000000000000000e+03,1.344000000000000000e+03,2.361000000000000000e+03
3.040100000000000000e+04,2.207000000000000000e+03,1.337000000000000000e+03,2.359000000000000000e+03
3.041100000000000000e+04,2.231000000000000000e+03,1.328000000000000000e+03,2.375000000000000000e+03
3.042100000000000000e+04,2.255000000000000000e+03,1.310000000000000000e+03,2.373000000000000000e+03
3.043100000000000000e+04,2.286000000000000000e+03,1.300000000000000000e+03,2.386000000000000000e+03
3.044100000000000000e+04,2.322000000000000000e+03,1.293000000000000000e+03,2.398000000000000000e+03
3.045100000000000000e+04,2.347000000000000000e+03,1.280000000000000000e+03,2.411000000000000000e+03
3.046100000000000000e+04,2.357000000000000000e+03,1.249000000000000000e+03,2.445000000000000000e+03
3.047100000000000000e+04,2.371000000000000000e+03,1.224000000000000000e+03,2.487000000000000000e+03
3.048100000000000000e+04,2.373000000000000000e+03,1.210000000000000000e+03,2.509000000000000000e+03
3.049100000000000000e+04,2.359000000000000000e+03,1.210000000000000000e+03,2.531000000000000000e+03
3.050100000000000000e+04,2.335000000000000000e+03,1.208000000000000000e+03,2.559000000000000000e+03
3.051100000000000000e+04,2.303000000000000000e+03,1.216000000000000000e+03,2.609000000000000000e+03
3.052100000000000000e+04,2.261000000000000000e+03,1.251000000000000000e+03,2.623000000000000000e+03
3.053100000000000000e+04,2.206000000000000000e+03,1.277000000000000000e+03,2.639000000000000000e+03
3.054100000000000000e+04,2.154000000000000000e+03,1.318000000000000000e+03,2.653000000000000000e+03
3.055100000000000000e+04,2.111000000000000000e+03,1.360000000000000000e+03,2.655000000000000000e+03
3.056100000000000000e+04,2.094000000000000000e+03,1.404000000000000000e+03,2.655000000000000000e+03
3.057100000000000000e+04,2.075000000000000000e+03,1.454000000000000000e+03,2.635000000000000000e+03
3.058100000000000000e+04,2.090000000000000000e+03,1.503000000000000000e+03,2.621000000000000000e+03
3.059100000000000000e+04,2.095000000000000000e+03,1.566000000000000000e+03,2.591000000000000000e+03
3.060100000000000000e+04,2.097000000000000000e+03,1.590000000000000000e+03,2.544000000000000000e+03
3.061100000000000000e+04,2.098000000000000000e+03,1.605000000000000000e+03,2.493000000000000000e+03
3.062100000000000000e+04,2.091000000000000000e+03,1.602000000000000000e+03,2.447000000000000000e+03
3.063100000000000000e+04,2.085000000000000000e+03,1.601000000000000000e+03,2.397000000000000000e+03
3.064100000000000000e+04,2.070000000000000000e+03,1.584000000000000000e+03,2.351000000000000000e+03
3.065100000000000000e+04,2.062000000000000000e+03,1.570000000000000000e+03,2.303000000000000000e+03
3.066100000000000000e+04,2.039000000000000000e+03,1.567000000000000000e+03,2.279000000000000000e+03
3.067100000000000000e+04,2.031000000000000000e+03,1.568000000000000000e+03,2.238000000000000000e+03
3.068100000000000000e+04,2.000000000000000000e+03,1.581000000000000000e+03,2.211000000000000000e+03
3.069100000000000000e+04,2.007000000000000000e+03,1.574000000000000000e+03,2.189000000000000000e+03
3.070100000000000000e+04,2.000000000000000000e+03,1.581000000000000000e+03,2.167000000000000000e+03
3.071100000000000000e+04,1.984000000000000000e+03,1.584000000000000000e+03,2.166000000000000000e+03
3.072100000000000000e+04,1.974000000000000000e+03,1.589000000000000000e+03,2.163000000000000000e+03
3.073100000000000000e+04,1.971000000000000000e+03,1.580000000000000000e+03,2.167000000000000000e+03
3.074100000000000000e+04,1.967000000000000000e+03,1.578000000000000000e+03,2.155000000000000000e+03
3.075100000000000000e+04,1.968000000000000000e+03,1.581000000000000000e+03,2.167000000000000000e+03
3.076100000000000000e+04,1.963000000000000000e+03,1.568000000000000000e+03,2.173000000000000000e+03
3.077100000000000000e+04,1.954000000000000000e+03,1.535000000000000000e+03,2.167000000000000000e+03
3.078100000000000000e+04,1.937000000000000000e+03,1.525000000000000000e+03,2.176000000000000000e+03
3.079100000000000000e+04,1.936000000000000000e+03,1.522000000000000000e+03,2.192000000000000000e+03
3.080100000000000000e+04,1.926000000000000000e+03,1.506000000000000000e+03,2.207000000000000000e+03
3.081100000000000000e+04,1.934000000000000000e+03,1.503000000000000000e+03,2.214000000000000000e+03
3.082100000000000000e+04,1.937000000000000000e+03,1.503000000000000000e+03,2.239000000000000000e+03
3.083100000000000000e+04,1.935000000000000000e+03,1.494000000000000000e+03,2.235000000000000000e+03
3.084100000000000000e+04,1.921000000000000000e+03,1.477000000000000000e+03,2.254000000000000000e+03
3.085100000000000000e+04,1.919000000000000000e+03,1.431000000000000000e+03,2.262000000000000000e+03
3.086100000000000000e+04,1.905000000000000000e+03,1.399000000000000000e+03,2.256000000000000000e+03
3.087100000000000000e+04,1.905000000000000000e+03,1.383000000000000000e+03,2.245000000000000000e+03
3.088100000000000000e+04,1.911000000000000000e+03,1.388000000000000000e+03,2.235000000000000000e+03
3.089100000000000000e+04,1.919000000000000000e+03,1.406000000000000000e+03,2.231000000000000000e+03
3.090100000000000000e+04,1.919000000000000000e+03,1.418000000000000000e+03,2.227000000000000000e+03
3.091100000000000000e+04,1.936000000000000000e+03,1.410000000000000000e+03,2.235000000000000000e+03
3.092100000000000000e+04,1.930000000000000000e+03,1.392000000000000000e+03,2.243000000000000000e+03
3.093100000000000000e+04,1.934000000000000000e+03,1.356000000000000000e+03,2.245000000000000000e+03
3.094100000000000000e+04,1.917000000000000000e+03,1.318000000000000000e+03,2.233000000000000000e+03
3.095100000000000000e+04,1.921000000000000000e+03,1.302000000000000000e+03,2.223000000000000000e+03
3.096100000000000000e+04,1.903000000000000000e+03,1.314000000000000000e+03,2.199000000000000000e+03
3.097100000000000000e+04,1.923000000000000000e+03,1.326000000000000000e+03,2.175000000000000000e+03
3.098100000000000000e+04,1.921000000000000000e+03,1.352000000000000000e+03,2.158000000000000000e+03
3.099100000000000000e+04,1.930000000000000000e+03,1.367000000000000000e+03,2.142000000000000000e+03
3.100100000000000000e+04,1.927000000000000000e+03,1.377000000000000000e+03,2.143000000000000000e+03
3.101100000000000000e+04,1.931000000000000000e+03,1.387000000000000000e+03,2.135000000000000000e+03
3.102100000000000000e+04,1.943000000000000000e+03,1.372000000000000000e+03,2.129000000000000000e+03
3.103100000000000000e+04,1.951000000000000000e+03,1.382000000000000000e+03,2.126000000000000000e+03
3.104100000000000000e+04,1.963000000000000000e+03,1.394000000000000000e+03,2.107000000000000000e+03
3.105100000000000000e+04,1.982000000000000000e+03,1.423000000000000000e+03,2.109000000000000000e+03
3.106100000000000000e+04,2.002000000000000000e+03,1.426000000000000000e+03,2.105000000000000000e+03
3.107100000000000000e+04,2.013000000000000000e+03,1.438000000000000000e+03,2.094000000000000000e+03
3.108100000000000000e+04,2.028000000000000000e+03,1.435000000000000000e+03,2.084000000000000000e+03
3.109100000000000000e+04,2.027000000000000000e+03,1.440000000000000000e+03,2.087000000000000000e+03
3.110100000000000000e+04,2.021000000000000000e+03,1.454000000000000000e+03,2.089000000000000000e+03
3.111100000000000000e+04,2.019000000000000000e+03,1.458000000000000000e+03,2.095000000000000000e+03
3.112100000000000000e+04,2.026000000000000000e+03,1.467000000000000000e+03,2.097000000000000000e+03
3.113100000000000000e+04,2.029000000000000000e+03,1.472000000000000000e+03,2.104000000000000000e+03
3.114100000000000000e+04,2.023000000000000000e+03,1.475000000000000000e+03,2.116000000000000000e+03
3.115100000000000000e+04,2.021000000000000000e+03,1.494000000000000000e+03,2.127000000000000000e+03
3.116100000000000000e+04,2.031000000000000000e+03,1.507000000000000000e+03,2.142000000000000000e+03
3.117100000000000000e+04,2.035000000000000000e+03,1.520000000000000000e+03,2.143000000000000000e+03
3.118100000000000000e+04,2.055000000000000000e+03,1.530000000000000000e+03,2.143000000000000000e+03
3.119100000000000000e+04,2.070000000000000000e+03,1.534000000000000000e+03,2.150000000000000000e+03
3.120100000000000000e+04,2.086000000000000000e+03,1.535000000000000000e+03,2.150000000000000000e+03
3.121100000000000000e+04,2.096000000000000000e+03,1.522000000000000000e+03,2.161000000000000000e+03
3.122100000000000000e+04,2.096000000000000000e+03,1.510000000000000000e+03,2.162000000000000000e+03
3.123200000000000000e+04,2.107000000000000000e+03,1.488000000000000000e+03,2.157000000000000000e+03
3.124200000000000000e+04,2.102000000000000000e+03,1.477000000000000000e+03,2.158000000000000000e+03
3.125200000000000000e+04,2.101000000000000000e+03,1.477000000000000000e+03,2.159000000000000000e+03
3.126200000000000000e+04,2.081000000000000000e+03,1.475000000000000000e+03,2.160000000000000000e+03
3.127200000000000000e+04,2.071000000000000000e+03,1.468000000000000000e+03,2.170000000000000000e+03
3.128200000000000000e+04,2.065000000000000000e+03,1.483000000000000000e+03,2.175000000000000000e+03
3.129200000000000000e+04,2.053000000000000000e+03,1.490000000000000000e+03,2.187000000000000000e+03
3.130200000000000000e+04,2.033000000000000000e+03,1.493000000000000000e+03,2.196000000000000000e+03
3.131200000000000000e+04,2.029000000000000000e+03,1.495000000000000000e+03,2.198000000000000000e+03
3.132200000000000000e+04,2.018000000000000000e+03,1.502000000000000000e+03,2.192000000000000000e+03
3.133200000000000000e+04,2.015000000000000000e+03,1.506000000000000000e+03,2.205000000000000000e+03
3.134200000000000000e+04,2.014000000000000000e+03,1.529000000000000000e+03,2.199000000000000000e+03
3.135200000000000000e+04,2.019000000000000000e+03,1.531000000000000000e+03,2.192000000000000000e+03
3.136200000000000000e+04,2.026000000000000000e+03,1.535000000000000000e+03,2.192000000000000000e+03
3.137200000000000000e+04,2.032000000000000000e+03,1.535000000000000000e+03,2.181000000000000000e+03
3.138200000000000000e+04,2.031000000000000000e+03,1.525000000000000000e+03,2.187000000000000000e+03
3.139200000000000000e+04,2.023000000000000000e+03,1.513000000000000000e+03,2.192000000000000000e+03
3.140200000000000000e+04,2.031000000000000000e+03,1.503000000000000000e+03,2.177000000000000000e+03
3.141200000000000000e+04,2.029000000000000000e+03,1.492000000000000000e+03,2.184000000000000000e+03
3.142200000000000000e+04,2.032000000000000000e+03,1.488000000000000000e+03,2.171000000000000000e+03
3.143200000000000000e+04,2.034000000000000000e+03,1.488000000000000000e+03,2.161000000000000000e+03
3.144200000000000000e+04,2.043000000000000000e+03,1.503000000000000000e+03,2.171000000000000000e+03
3.145200000000000000e+04,2.046000000000000000e+03,1.511000000000000000e+03,2.167000000000000000e+03
3.146200000000000000e+04,2.047000000000000000e+03,1.498000000000000000e+03,2.160000000000000000e+03
3.147200000000000000e+04,2.055000000000000000e+03,1.506000000000000000e+03,2.161000000000000000e+03
3.148200000000000000e+04,2.064000000000000000e+03,1.517000000000000000e+03,2.161000000000000000e+03
3.149200000000000000e+04,2.065000000000000000e+03,1.517000000000000000e+03,2.165000000000000000e+03
3.150200000000000000e+04,2.069000000000000000e+03,1.510000000000000000e+03,2.157000000000000000e+03
3.151200000000000000e+04,2.064000000000000000e+03,1.516000000000000000e+03,2.151000000000000000e+03
3.152200000000000000e+04,2.061000000000000000e+03,1.519000000000000000e+03,2.145000000000000000e+03
3.153200000000000000e+04,2.047000000000000000e+03,1.517000000000000000e+03,2.146000000000000000e+03
3.154200000000000000e+04,2.032000000000000000e+03,1.504000000000000000e+03,2.143000000000000000e+03
3.155200000000000000e+04,2.033000000000000000e+03,1.506000000000000000e+03,2.141000000000000000e+03
3.156200000000000000e+04,2.032000000000000000e+03,1.506000000000000000e+03,2.135000000000000000e+03
3.157200000000000000e+04,2.031000000000000000e+03,1.516000000000000000e+03,2.148000000000000000e+03
3.158200000000000000e+04,2.030000000000000000e+03,1.520000000000000000e+03,2.151000000000000000e+03
3.159200000000000000e+04,2.038000000000000000e+03,1.529000000000000000e+03,2.157000000000000000e+03
3.160200000000000000e+04,2.034000000000000000e+03,1.535000000000000000e+03,2.158000000000000000e+03
3.161200000000000000e+04,2.047000000000000000e+03,1.559000000000000000e+03,2.163000000000000000e+03
3.162200000000000000e+04,2.047000000000000000e+03,1.553000000000000000e+03,2.167000000000000000e+03
3.163200000000000000e+04,2.059000000000000000e+03,1.557000000000000000e+03,2.167000000000000000e+03
3.164200000000000000e+04,2.055000000000000000e+03,1.568000000000000000e+03,2.175000000000000000e+03
3.165200000000000000e+04,2.047000000000000000e+03,1.558000000000000000e+03,2.170000000000000000e+03
3.166200000000000000e+04,2.047000000000000000e+03,1.557000000000000000e+03,2.162000000000000000e+03
