4.142873000000000000e+06,5.508000000000000000e+03
4.142893000000000000e+06,5.503000000000000000e+03
4.142913000000000000e+06,5.492000000000000000e+03
4.142933000000000000e+06,5.489000000000000000e+03
4.142953000000000000e+06,5.477000000000000000e+03
4.142973000000000000e+06,5.477000000000000000e+03
4.142993000000000000e+06,5.471000000000000000e+03
4.143013000000000000e+06,5.475000000000000000e+03
4.143033000000000000e+06,5.473000000000000000e+03
4.143053000000000000e+06,5.469000000000000000e+03
4.143073000000000000e+06,5.470000000000000000e+03
4.143093000000000000e+06,5.463000000000000000e+03
4.143113000000000000e+06,5.467000000000000000e+03
4.143133000000000000e+06,5.468000000000000000e+03
4.143153000000000000e+06,5.524000000000000000e+03
4.143173000000000000e+06,5.530000000000000000e+03
4.143193000000000000e+06,5.626000000000000000e+03
4.143213000000000000e+06,5.614000000000000000e+03
4.143233000000000000e+06,5.628000000000000000e+03
4.143253000000000000e+06,5.607000000000000000e+03
4.143273000000000000e+06,5.595000000000000000e+03
4.143293000000000000e+06,5.570000000000000000e+03
4.143313000000000000e+06,5.568000000000000000e+03
4.143333000000000000e+06,5.547000000000000000e+03
4.143353000000000000e+06,5.548000000000000000e+03
4.143373000000000000e+06,5.527000000000000000e+03
4.143393000000000000e+06,5.539000000000000000e+03
4.143413000000000000e+06,5.525000000000000000e+03
4.143433000000000000e+06,5.537000000000000000e+03
4.143453000000000000e+06,5.527000000000000000e+03
4.143473000000000000e+06,5.535000000000000000e+03
4.143493000000000000e+06,5.528000000000000000e+03
4.143513000000000000e+06,5.533000000000000000e+03
4.143533000000000000e+06,5.518000000000000000e+03
4.143553000000000000e+06,5.515000000000000000e+03
4.143573000000000000e+06,5.509000000000000000e+03
4.143593000000000000e+06,5.502000000000000000e+03
4.143613000000000000e+06,5.499000000000000000e+03
4.143633000000000000e+06,5.487000000000000000e+03
4.143653000000000000e+06,5.488000000000000000e+03
4.143673000000000000e+06,5.477000000000000000e+03
4.143693000000000000e+06,5.479000000000000000e+03
4.143713000000000000e+06,5.476000000000000000e+03
4.143733000000000000e+06,5.475000000000000000e+03
4.143753000000000000e+06,5.472000000000000000e+03
4.143773000000000000e+06,5.473000000000000000e+03
4.143793000000000000e+06,5.465000000000000000e+03
4.143813000000000000e+06,5.465000000000000000e+03
4.143833000000000000e+06,5.461000000000000000e+03
4.143853000000000000e+06,5.459000000000000000e+03
4.143873000000000000e+06,5.461000000000000000e+03
4.143893000000000000e+06,5.457000000000000000e+03
4.143913000000000000e+06,5.468000000000000000e+03
4.143933000000000000e+06,5.480000000000000000e+03
4.143953000000000000e+06,5.587000000000000000e+03
4.143973000000000000e+06,5.606000000000000000e+03
4.143993000000000000e+06,5.637000000000000000e+03
4.144013000000000000e+06,5.633000000000000000e+03
4.144033000000000000e+06,5.620000000000000000e+03
4.144053000000000000e+06,5.609000000000000000e+03
4.144073000000000000e+06,5.595000000000000000e+03
4.144093000000000000e+06,5.588000000000000000e+03
4.144113000000000000e+06,5.556000000000000000e+03
4.144133000000000000e+06,5.558000000000000000e+03
4.144159000000000000e+06,5.543000000000000000e+03
4.144173000000000000e+06,5.537000000000000000e+03
4.144193000000000000e+06,5.548000000000000000e+03
4.144213000000000000e+06,5.538000000000000000e+03
4.144233000000000000e+06,5.559000000000000000e+03
4.144253000000000000e+06,5.550000000000000000e+03
4.144273000000000000e+06,5.549000000000000000e+03
4.144293000000000000e+06,5.546000000000000000e+03
4.144313000000000000e+06,5.525000000000000000e+03
4.144333000000000000e+06,5.515000000000000000e+03
4.144353000000000000e+06,5.493000000000000000e+03
4.144373000000000000e+06,5.490000000000000000e+03
4.144393000000000000e+06,5.487000000000000000e+03
4.144413000000000000e+06,5.480000000000000000e+03
4.144433000000000000e+06,5.477000000000000000e+03
4.144453000000000000e+06,5.472000000000000000e+03
4.144473000000000000e+06,5.475000000000000000e+03
4.144493000000000000e+06,5.475000000000000000e+03
4.144513000000000000e+06,5.475000000000000000e+03
4.144533000000000000e+06,5.468000000000000000e+03
4.144553000000000000e+06,5.475000000000000000e+03
4.144573000000000000e+06,5.470000000000000000e+03
4.144593000000000000e+06,5.471000000000000000e+03
4.144613000000000000e+06,5.469000000000000000e+03
4.144633000000000000e+06,5.473000000000000000e+03
4.144653000000000000e+06,5.460000000000000000e+03
4.144673000000000000e+06,5.485000000000000000e+03
4.144693000000000000e+06,5.507000000000000000e+03
4.144713000000000000e+06,5.607000000000000000e+03
4.144733000000000000e+06,5.618000000000000000e+03
4.144753000000000000e+06,5.638000000000000000e+03
4.144773000000000000e+06,5.637000000000000000e+03
4.144793000000000000e+06,5.623000000000000000e+03
4.144813000000000000e+06,5.616000000000000000e+03
4.144833000000000000e+06,5.604000000000000000e+03
4.144853000000000000e+06,5.596000000000000000e+03
4.144873000000000000e+06,5.576000000000000000e+03
4.144893000000000000e+06,5.575000000000000000e+03
4.144913000000000000e+06,5.564000000000000000e+03
4.144933000000000000e+06,5.569000000000000000e+03
4.144953000000000000e+06,5.578000000000000000e+03
4.144973000000000000e+06,5.588000000000000000e+03
4.144993000000000000e+06,5.595000000000000000e+03
4.145013000000000000e+06,5.601000000000000000e+03
4.145033000000000000e+06,5.590000000000000000e+03
4.145053000000000000e+06,5.588000000000000000e+03
