1.294676000000000000e+06,5.669000000000000000e+03
1.294696000000000000e+06,5.654000000000000000e+03
1.294716000000000000e+06,5.653000000000000000e+03
1.294736000000000000e+06,5.654000000000000000e+03
1.294756000000000000e+06,5.653000000000000000e+03
1.294776000000000000e+06,5.652000000000000000e+03
1.294796000000000000e+06,5.652000000000000000e+03
1.294816000000000000e+06,5.653000000000000000e+03
1.294836000000000000e+06,5.645000000000000000e+03
1.294856000000000000e+06,5.646000000000000000e+03
1.294876000000000000e+06,5.643000000000000000e+03
1.294896000000000000e+06,5.643000000000000000e+03
1.294916000000000000e+06,5.641000000000000000e+03
1.294936000000000000e+06,5.644000000000000000e+03
1.294956000000000000e+06,5.641000000000000000e+03
1.294976000000000000e+06,5.638000000000000000e+03
1.294996000000000000e+06,5.638000000000000000e+03
1.295016000000000000e+06,5.638000000000000000e+03
1.295036000000000000e+06,5.647000000000000000e+03
1.295056000000000000e+06,5.642000000000000000e+03
1.295076000000000000e+06,5.640000000000000000e+03
1.295096000000000000e+06,5.644000000000000000e+03
1.295116000000000000e+06,5.664000000000000000e+03
1.295136000000000000e+06,5.686000000000000000e+03
1.295156000000000000e+06,5.705000000000000000e+03
1.295176000000000000e+06,5.707000000000000000e+03
1.295196000000000000e+06,5.704000000000000000e+03
1.295216000000000000e+06,5.699000000000000000e+03
1.295236000000000000e+06,5.692000000000000000e+03
1.295256000000000000e+06,5.676000000000000000e+03
1.295276000000000000e+06,5.666000000000000000e+03
1.295296000000000000e+06,5.658000000000000000e+03
1.295316000000000000e+06,5.650000000000000000e+03
1.295336000000000000e+06,5.644000000000000000e+03
1.295356000000000000e+06,5.648000000000000000e+03
1.295376000000000000e+06,5.644000000000000000e+03
1.295396000000000000e+06,5.647000000000000000e+03
1.295416000000000000e+06,5.650000000000000000e+03
1.295436000000000000e+06,5.645000000000000000e+03
1.295456000000000000e+06,5.644000000000000000e+03
1.295476000000000000e+06,5.640000000000000000e+03
1.295496000000000000e+06,5.641000000000000000e+03
1.295516000000000000e+06,5.646000000000000000e+03
1.295536000000000000e+06,5.640000000000000000e+03
1.295556000000000000e+06,5.640000000000000000e+03
1.295576000000000000e+06,5.636000000000000000e+03
1.295596000000000000e+06,5.634000000000000000e+03
1.295616000000000000e+06,5.630000000000000000e+03
1.295636000000000000e+06,5.634000000000000000e+03
1.295656000000000000e+06,5.640000000000000000e+03
1.295676000000000000e+06,5.636000000000000000e+03
1.295696000000000000e+06,5.635000000000000000e+03
1.295716000000000000e+06,5.631000000000000000e+03
1.295736000000000000e+06,5.633000000000000000e+03
1.295756000000000000e+06,5.650000000000000000e+03
1.295776000000000000e+06,5.683000000000000000e+03
1.295796000000000000e+06,5.705000000000000000e+03
1.295816000000000000e+06,5.716000000000000000e+03
1.295836000000000000e+06,5.714000000000000000e+03
1.295856000000000000e+06,5.709000000000000000e+03
1.295876000000000000e+06,5.699000000000000000e+03
1.295896000000000000e+06,5.691000000000000000e+03
1.295916000000000000e+06,5.676000000000000000e+03
1.295936000000000000e+06,5.668000000000000000e+03
1.295956000000000000e+06,5.660000000000000000e+03
1.295976000000000000e+06,5.648000000000000000e+03
1.295996000000000000e+06,5.647000000000000000e+03
1.296016000000000000e+06,5.647000000000000000e+03
1.296036000000000000e+06,5.646000000000000000e+03
1.296056000000000000e+06,5.644000000000000000e+03
1.296076000000000000e+06,5.646000000000000000e+03
1.296096000000000000e+06,5.642000000000000000e+03
1.296116000000000000e+06,5.643000000000000000e+03
1.296136000000000000e+06,5.642000000000000000e+03
1.296156000000000000e+06,5.639000000000000000e+03
1.296176000000000000e+06,5.638000000000000000e+03
1.296196000000000000e+06,5.630000000000000000e+03
1.296216000000000000e+06,5.630000000000000000e+03
1.296236000000000000e+06,5.633000000000000000e+03
1.296256000000000000e+06,5.632000000000000000e+03
1.296276000000000000e+06,5.629000000000000000e+03
1.296296000000000000e+06,5.622000000000000000e+03
1.296316000000000000e+06,5.624000000000000000e+03
1.296336000000000000e+06,5.621000000000000000e+03
1.296356000000000000e+06,5.623000000000000000e+03
1.296376000000000000e+06,5.619000000000000000e+03
1.296396000000000000e+06,5.623000000000000000e+03
1.296416000000000000e+06,5.630000000000000000e+03
1.296436000000000000e+06,5.643000000000000000e+03
1.296456000000000000e+06,5.679000000000000000e+03
1.296476000000000000e+06,5.705000000000000000e+03
1.296496000000000000e+06,5.718000000000000000e+03
1.296516000000000000e+06,5.710000000000000000e+03
1.296536000000000000e+06,5.707000000000000000e+03
1.296556000000000000e+06,5.696000000000000000e+03
1.296582000000000000e+06,5.685000000000000000e+03
1.296596000000000000e+06,5.674000000000000000e+03
1.296616000000000000e+06,5.662000000000000000e+03
1.296636000000000000e+06,5.653000000000000000e+03
1.296656000000000000e+06,5.645000000000000000e+03
1.296676000000000000e+06,5.647000000000000000e+03
1.296696000000000000e+06,5.639000000000000000e+03
